年份,地区,地区生产总值(万元),第一产业增加值(万元),第二产业增加值(万元),第三产业增加值(万元),第一产业增加值占GDP比重(%),第二产业增加值占GDP比重(%),第三产业增加值占GDP比重(%),人均地区生产总值(元),户籍人口(万人),非农业人口数(万人),年平均人口(万人),自然增长率(‰),第一产业从业人员数(万人),第二产业从业人员数(万人),第三产业从业人员数(万人),教育业从业人员数(万人),在岗职工平均人数(万人),在岗职工工资总额(万元),职工平均工资(元),地区生产总值增长率(%),规模以上工业企业数(个),规模以上工业总产值(当年价，万元),产品销售收入(万元),利税总额(万元),流动资产合计(万元),固定资产投资总额(万元),当年实际使用外资金额(万美元),地方财政一般预算内收入(万元),地方财政一般预算内支出(万元),科学支出(万元),教育支出(万元),年末金融机构各项贷款余额(万元),年末金融机构存款余额(万元),城乡居民储蓄年末余额(万元),普通高等学校在校学生数(人),专利授权数(件),发明专利授权数(件),货运总量(万吨),人口密度(人／平方公里)
2012,上海,1.3345487916430288,0.13360588706646737,2.0470280252496313,1.070692334363855,-1.0293825370212972,-1.14283847356059,1.617932657148298,0.48715739388678886,2.301775069523597,2.7100571078778444,2.2938371332889194,-0.11574461572108745,-0.532317929511993,1.9570386357178078,0.9043958541163384,0.9557466949018559,2.3131255380776405,1.468264977576294,0.8529429191345966,-0.5174172999494698,1.3146410942654594,3.2735407018088196,3.2323659654580474,2.796681240598685,2.0279887358374094,1.9136198580232908,3.0804736805112416,2.4809016759701152,2.250165674208531,2.165089430049395,2.4891438375851624,1.51801421702232,1.8164291447005356,2.2481744771167134,2.384109035712103,1.125377206245961,1.9837538514600046,3.2528933792234094,2.5243797636286147
2011,上海,1.2473840469754476,0.1043273970288896,2.0724543707658114,0.9477327642818012,-1.0269763472978473,-0.8877972338316557,1.4159572684805242,0.43736463408160037,2.282430047695286,2.7100571078778444,2.2747717067148967,-0.22214234310732137,-0.5287071673000135,1.4906604067094311,0.8324754801191381,0.9416606485005793,1.9158226464892605,1.1665712764129479,0.7777320779771443,-0.3727350635896148,1.362817892788983,3.3435364689054907,3.2323659654580474,2.796681240598685,1.88493223494465,1.8143855189422156,2.4537528378873046,2.2370747765367787,2.0821659181236165,1.9009066417332627,2.0296900177652955,1.558410781810441,1.7504648358688757,2.0256893319288123,2.4130093555213388,1.125377206245961,1.9837538514600046,3.2058511560754774,2.503389688499031
2010,上海,1.0679583156090224,-0.037280773332668,1.8256420099040485,0.7952567758358665,-1.0257732524361223,-0.807427095261613,1.3511568312829474,0.3225563013064661,2.26416834708936,2.7100571078778444,2.250811103047544,-0.21150257036869796,-0.5257335984195598,0.7272633421674785,0.6726039955637447,0.8555190570466183,1.1452958264390685,0.6460973350139189,0.6550016371847298,0.06957920185337119,3.0672623121317497,3.045977692481678,3.2323659654580474,2.796681240598685,1.6348268168987978,1.9487593455373637,2.0950057373904283,1.8049638261360137,1.7001450783036618,1.739388684653298,1.4216377285785413,1.3855128708036293,1.5186427795410267,1.7801507785306672,2.440004363015436,1.125377206245961,1.9837538514600046,2.657396800891055,2.484148786296913
2009,上海,0.8805925242382951,-0.02423169199708456,1.4025572075675912,0.6904081662938176,-1.0137423038188718,-1.0388930943433352,1.5262021681283506,0.374154557556777,2.234196459936698,2.7100571078778444,2.223501167684755,-0.25618961587091627,-0.5301939517402403,0.7188380322905836,0.6413174220942556,0.888567088988075,1.1272366040941422,0.5165457565501151,0.4567992271438972,-0.3644675072261943,3.3771151952672542,2.2770202880627006,3.2323659654580474,2.796681240598685,1.2134211880058035,1.9252488481635937,1.9535849876488804,1.5460562143093428,1.5046165457939014,1.8696485825625664,1.0975925786699838,1.1314996305520635,1.2259958678185945,1.5083605067523806,2.4224187619708575,1.125377206245961,1.9837538514600046,2.4784134040040415,2.4509145006750725
2008,上海,0.7614032244854482,-0.049257427160950544,1.4837359071535592,0.5064321536223789,-1.0065237346485214,-0.4355812541442156,1.046510620042389,0.27033851196224074,2.2092800718218335,2.7100571078778444,2.20047451227863,-0.2263982522027707,-0.5327427250663435,0.7437940134449308,0.5909005134537938,0.9075290745282552,1.073058937059363,0.3906659327690172,0.2905560865845533,-0.06270169996135368,3.6017712136453692,2.4085083979019597,3.2323659654580474,2.796681240598685,1.2134211880058035,1.689873327972862,1.8434520143988253,1.4050217114400922,1.2575911426521456,0.9373512660280827,1.0013390667861743,0.8179385499776354,0.8768501488406558,1.1816343008563825,2.3613131145824373,1.125377206245961,1.9837538514600046,2.8139961257209487,2.424676906763093
2007,上海,0.627981574914157,-0.17188795914697338,1.290115087086196,0.3968793417399835,-1.0041175449250712,-0.3209198564509549,0.9556216951418912,0.15073322294565392,2.1778637563726564,2.654199847053802,2.1774478568725044,-0.15936768394944337,-0.529981553963065,0.7492331375426731,0.5395634114759941,0.8603949961855217,0.9647036029898047,0.25114581637942357,0.11788591005795021,0.8880672818319807,2.665366387606566,2.0432205081967685,2.7874936091223463,2.796681240598685,1.2134211880058035,1.4932229107530732,1.3184164453722402,1.1841938480834022,1.0002633441536806,0.7950350805463859,0.8044518776517532,0.6783658586531844,0.6729753686498818,0.7854791892866286,2.25016373014009,1.125377206245961,1.9837538514600046,2.535800457266021,2.3914426211412523
2006,上海,0.4668749109569008,-0.2840367998185725,1.063988393659924,0.2613766871950406,-0.9968989757547209,-0.11517230171164652,0.7881504353715297,-0.002769376780828358,2.150058511664765,2.586897826366729,2.1544212014663793,-0.27853313862202533,-0.5308311450717661,0.49050146967751845,0.48900120915068945,0.8354735294755707,0.8081903426671095,0.09510859618533149,-0.07546123136717194,0.4126827909353135,2.4891407298494665,1.5725360758248585,2.2067777612453425,2.796681240598685,1.2134211880058035,1.2103096955720887,1.1213155805209865,0.7970156227776948,0.7592440719614403,-0.04369014108299948,0.4456271272922953,0.501864652940842,0.5237228418569663,0.8075814378686282,2.1358449912317843,1.125377206245961,1.9837538514600046,2.4054199260010414,2.3617066813743426
2005,上海,0.3597176927803796,-0.44124176091149464,0.8635773387973529,0.18884996977736387,-0.9993051654781709,-0.10124147769283888,0.7788932300575896,-0.11288695898775251,2.1298881022384464,2.5175459979429937,2.131394546060254,-0.3030046159208591,-0.5195740628814771,0.849696959112737,0.833347242228195,0.828972277290366,1.2897696051984795,0.09982526690671568,-0.29561125512108755,0.22666277275835678,2.5816908954341304,1.2143507315000972,1.7668413124156905,2.796681240598685,1.2134211880058035,1.0074606783757354,1.0589243586243071,0.6737520006426475,0.66609230054247,-0.08634624787810975,0.34186660361004845,0.3992494569268474,0.4025617928057617,0.6570352827510737,1.9896292277079086,1.125377206245961,1.9837538514600046,2.2323669705156153,2.223522020104584
2004,上海,0.20909257986643356,-0.24015727232113035,0.6325557159523519,0.06605572411436243,-0.9487751812857186,0.13558253062688658,0.5584034307619374,-0.04503923473134031,2.1095887259999393,2.371383318498225,2.108367890654129,-0.27108529770498896,-0.5223352339847556,0.521429822390171,0.46638382554348906,0.8089267497193187,0.826249565012036,-0.036908859233981364,-0.34478022261594354,0.7516526018355457,1.9597030702856912,0.8451821048497214,-0.4934602529648289,2.796681240598685,1.2134211880058035,0.7646491608188973,0.9839986228587878,0.44250659050526137,0.5096330200201789,-0.10998696994547776,0.21473076022888563,0.2954801382907217,0.27394749245221,0.4456106010348124,1.8236450781570626,1.125377206245961,1.9837538514600046,2.1167456580771433,2.31797735818771
2003,上海,0.1030606897221409,-0.28601425229743127,0.40386447884747745,0.00340585057795327,-0.9259163789129425,0.054140790209243686,0.6063725855705336,-0.1970726559779681,2.0821961750910507,2.21135596727909,2.085341235248004,-0.49452052521608014,-0.5229724273162814,0.6062161686196836,0.48110691894089574,0.7942989323026083,0.9105259359550256,-0.051396316242463984,-0.4059539411441633,0.37134500911821217,1.6148586176962592,0.5217953173372853,0.9557230606571737,3.927426900315562,1.2134211880058035,0.4292270258576539,0.8165217039042082,0.27126568429117354,0.3267065135410153,-0.1312360541689417,0.10424700986170118,0.19296950089931295,0.17050623039426632,0.3153807558015116,1.5943663301761326,1.125377206245961,1.9837538514600046,1.9005297907365528,2.2882414184208004
2002,上海,0.028623732177911296,-0.34739165724304827,0.20690978587906425,-0.028185319966577256,-0.9090730508487918,-0.23197690310010796,0.8184467436716957,-0.30455279729937035,2.0627479798129893,2.147071719093214,2.0623145798418787,-0.4242980251411658,-0.5040690251476828,0.6504757078464105,0.49946235445937315,0.7942989323026083,0.976743084553089,-0.08194568626972483,-0.48558705912382844,0.18532499094125543,1.3678891347388276,0.1895724686868854,0.5017706001205194,2.7159212084181554,1.2134211880058035,0.2886769238756562,0.6174659593744938,0.22023221982521074,0.26594583916681364,-0.1312360541689417,0.05234550610774269,0.19296950089931295,0.17050623039426632,0.3153807558015116,1.3053754642023205,1.125377206245961,1.9837538514600046,1.5654375566543635,2.2672513432912167
2001,上海,-0.011856253094523385,-0.3784025975666854,0.13412993920339342,-0.056830161799570095,-0.8970421022315411,-0.21483127353849926,0.7965660765660199,-0.3623286835432862,2.0444604858446263,2.0908728236463943,2.039287924435753,-0.4338738206059269,1.293453363086578,2.345882683960328,1.2633196869064078,0.7942989323026083,1.0068417884612997,-0.1054557767409384,-0.5374320539647558,0.1765464955714341,1.2966381853435112,0.09548308716252538,0.38645785856104087,2.192360003521846,1.2134211880058035,0.18668865310276708,0.46274426651051576,0.16919875535924783,0.20518516479261212,-0.1312360541689417,0.0004440023537843016,0.19296950089931295,0.17050623039426632,0.3153807558015116,0.9866950228324194,1.125377206245961,1.9837538514600046,1.260131298935035,2.2480104410890984
2000,上海,-0.047188724516473546,-0.42441246947343425,0.06671085935241311,-0.08088085188041129,-0.8886204381994658,-0.2234040883193036,0.7889919994909786,-0.4166865172033479,2.0302483431414275,2.054118632145966,2.029214165259479,-0.3498196159708021,1.3251006318856926,2.370732015622562,1.2108202354498656,0.7942989323026083,1.1212168633125,-0.13330051977934093,-0.6147988086316699,0.16465610003270476,0.9819676223556544,-0.006529279975591976,0.2681614548529855,1.8603399406148742,1.2134211880058035,0.12037470550158623,0.16410365260373097,0.11816529089328501,0.14442449041841046,-0.1312360541689417,-0.051457501400174195,0.19296950089931295,0.17050623039426632,0.3153807558015116,0.6588579834431637,1.125377206245961,1.9837538514600046,1.1912400811496746,2.232267884741911
1999,上海,-0.09281975962692528,-0.43948449699682335,-0.005947686604802599,-0.11596709121464358,-0.8645585409649647,-0.1269599220352527,0.7048355875460731,-0.47104435086340946,2.0082981917069036,2.007058462858432,2.0191404060832054,-0.38918677510370864,1.4051745938807672,2.5072433655266835,1.0749706401218202,0.7942989323026083,1.2416116789453424,-0.1455689047379033,-0.659788060402485,0.038575865490545,1.1708713849873653,-0.10248556390565323,0.12358868186763944,1.2937176214221149,1.2134211880058035,0.11350133021831849,0.13680082314910028,0.06713182642732211,0.08366381604420886,-0.1312360541689417,-0.10335900515413264,0.19296950089931295,0.17050623039426632,0.3153807558015116,0.4091880774487619,1.125377206245961,1.9837538514600046,1.036558117073678,2.209528636684862
1998,上海,-0.12347323554645151,-0.4795490679083618,-0.04251859224253697,-0.14370413810171245,-0.8525275923477141,0.05521239205684404,0.553354046045243,-0.5254021845234711,1.9914293326726167,1.961564118925292,2.009066646906931,0.6737265214847682,1.6390245465507327,2.729394257597218,1.1063540760478714,0.7942989323026083,1.3921051984863955,-0.1770430917537081,-0.732627801364757,0.01997386367284936,1.1708713849873653,-0.10248556390565323,0.11238323900975665,0.9825515476578311,1.2134211880058035,0.17083299770734417,0.2799339116660742,0.016098361961359296,0.02290314167000727,-0.1312360541689417,-0.15526050890809107,0.19296950089931295,0.17050623039426632,0.3153807558015116,0.2785662778245143,1.125377206245961,1.9837538514600046,0.9300331207699719,2.192036907410209
1997,上海,-0.15246744931633674,-0.49819882336340604,-0.07501615046171914,-0.17082163811400836,-0.8332780745601132,0.2813203819005637,0.3623189909303078,-0.5797600181835327,1.9885404760795893,1.9313294548095257,1.9989928877306566,-0.40408245693778133,1.1995735455751113,3.1429809880098603,1.4025110369858385,0.7942989323026083,1.897763424144334,-0.1683962769086734,-0.7839488737551682,0.5470305818408934,1.1708713849873653,-0.10248556390565323,0.11032220250507681,1.0942319703403065,1.2134211880058035,0.1776004239876419,0.5637795304877344,-0.03493510250460353,-0.03785753270419438,-0.1312360541689417,-0.20716201266204956,0.19296950089931295,0.17050623039426632,0.3153807558015116,0.2087726529214338,1.125377206245961,1.9837538514600046,0.8651549836323025,2.1885385615552786
1996,上海,-0.19295539056071961,-0.5399753742428202,-0.13507920459415979,-0.20362914360836165,-0.8044037978787117,0.5267172050010935,0.1494032687096968,-0.6341178518435944,1.9858837597485013,1.9003261127925113,1.9889191285543824,-0.4046425911489048,1.1256591191181196,3.4210162139473947,1.010314950366761,0.7942989323026083,1.897763424144334,-0.1762679234308741,-0.8020873974849889,0.6193717000208209,1.1708713849873653,-0.10248556390565323,0.030536913514441787,1.0376561627354148,1.2134211880058035,-0.2798851436806169,1.2190862439433563,-0.08596856697056642,-0.09861820707839598,-0.1312360541689417,-0.259063516416008,0.19296950089931295,0.17050623039426632,0.3153807558015116,0.1725285565188976,1.125377206245961,1.9837538514600046,0.8460705556632836,2.185040215700348
1995,上海,-0.2318185455339037,-0.6755896898406001,-0.19443950314815536,-0.23364820243744144,-0.8044037978787117,0.826765722329252,-0.08623468473603832,-0.688475685503656,1.9779909908425501,1.8706039006109105,1.9788453693781087,-0.3668432523525995,1.1114284680473767,3.648179632147221,0.9165036611865741,0.7942989323026083,1.897763424144334,-0.19977864743136495,-0.8350319077764218,0.846729500014879,1.1708713849873653,-0.10248556390565323,-0.01188364520724668,1.108804658369236,1.2134211880058035,-0.35022992587226914,0.18585229537886408,-0.13700203143652925,-0.15937888145259754,-0.1312360541689417,-0.31096502016996647,0.19296950089931295,0.17050623039426632,0.3153807558015116,0.14882622467620463,1.125377206245961,1.9837538514600046,0.05763397774694621,2.1762943510630217
1994,上海,-0.27518478062976826,-0.8306193433901219,-0.28768309861933844,-0.25807754385801424,-0.8062084401712994,0.8975986044556497,-0.14059972685244734,-0.7428335191637176,1.971387890058487,1.8386895329331572,1.9687716102018344,-0.29662075227768514,1.0608777970796637,3.734779019742648,0.8490389601912207,0.7942989323026083,1.897763424144334,-0.2372756162778335,-0.8797333711589251,0.846729500014879,1.1708713849873653,-0.10248556390565323,-0.21434634109436637,0.8462278688865953,1.2134211880058035,-0.4187276001457762,0.18519986034970037,-0.18803549590249202,-0.22013955582679923,-0.1312360541689417,-0.3628665239239249,0.19296950089931295,0.17050623039426632,0.3153807558015116,0.12609813019853391,1.125377206245961,1.9837538514600046,0.11310367025502921,2.1640501405707644
1993,上海,-0.31353094467353954,-0.9322741860863313,-0.36604785962975367,-0.28007087930075236,-0.76451978951245,1.1121048904989101,-0.3431659817081778,-0.7971913528237792,1.9608899915463236,1.7902058860507186,1.9586978510255602,-0.21296345808362777,1.1510991781643316,3.809064178166612,0.7785685644712159,0.7942989323026083,1.897763424144334,-0.2688040099040943,-0.8797333711589251,0.846729500014879,1.1708713849873653,-0.10248556390565323,-0.28846400999488236,0.6153221704591316,1.2134211880058035,-0.5955393051833123,-0.07018592269142639,-0.23906896036845496,-0.2809002302010008,-0.1312360541689417,-0.41476802767788334,0.19296950089931295,0.17050623039426632,0.3153807558015116,0.0683714832913301,1.125377206245961,1.9837538514600046,0.1992957246104347,2.1588026217883685
1992,上海,-0.3460120720606767,-0.9892626245346968,-0.4350671043249869,-0.2997672873580231,-0.7014949198669412,1.3702916111176426,-0.5909903514708515,-0.8515491864838409,1.947038955917253,1.7392169186012483,1.9486240918492863,-0.12638438845971084,1.2456112316638925,3.877866170811869,0.7070256875345544,0.7942989323026083,1.897763424144334,-0.2969110583160728,-0.8797333711589251,0.846729500014879,1.1708713849873653,-0.10248556390565323,-0.36258167889539833,0.3844164720316679,1.2134211880058035,-0.7269898301589759,-0.3581269075269992,-0.2831802635739272,-0.3022904159507612,-0.1312360541689417,-0.4361440272077948,0.19296950089931295,0.17050623039426632,0.3153807558015116,0.024873018154941577,1.125377206245961,1.9837538514600046,0.18623091761295216,2.143060065441181
1991,上海,-0.3736876693204156,-1.023477133149083,-0.4934953296454799,-0.31706895406896024,-0.6370533026127564,1.5747438119544483,-0.7906238527148977,-0.9059070201439025,1.9414417962682622,1.723074682675034,1.938550332673012,-0.02211461562120162,1.3412428629510125,3.935706662882777,0.6373460613752182,0.7942989323026083,1.897763424144334,-0.3210109456864838,-0.8797333711589251,0.846729500014879,1.1708713849873653,-0.10248556390565323,-0.43669934779591435,0.15351077360420423,1.2134211880058035,-0.7581591465757694,-0.5625707215698894,-0.29908333005494403,-0.3111193373102627,-0.1312360541689417,-0.4361440272077948,0.19296950089931295,0.17050623039426632,0.3153807558015116,-0.01862544698144694,1.125377206245961,1.9837538514600046,0.10944730788713307,2.137812546658785
1990,上海,-0.38368037008735306,-1.0329781247111047,-0.5173790936015609,-0.3221444098243035,-0.5784625828467461,1.6323959913553585,-0.8769683313703707,-0.9210413285809577,1.9315113517297289,1.707644185546272,1.924637724091969,0.22472811191486108,1.4363970671255308,3.901258876930408,0.5952108927707978,0.7942989323026083,1.897763424144334,-0.33280440994754806,-0.8797333711589251,0.846729500014879,1.1708713849873653,-0.10248556390565323,-0.4842381947405904,0.013831511971533242,1.2134211880058035,-0.7710614867702857,-0.559420115239467,-0.3009089623442526,-0.31650093501080284,-0.1312360541689417,-0.4361440272077948,0.19296950089931295,0.17050623039426632,0.3153807558015116,0.008048925430491074,1.125377206245961,1.9837538514600046,0.07150140087396696,2.1273175090939933
2022,杭州,1.2082503889560248,2.8223909904964524,1.2697616693834999,1.139088924793552,-0.8838080587525655,-2.1019221271630983,2.269303285601866,1.6769264483858093,0.8060179817586106,0.21669375264356133,0.6495729117292974,0.5832884532064694,-0.5561489601110576,0.4128499744703382,0.3073744168514967,0.5784573597538152,0.9346048990815942,1.634376263572933,2.5413519280309584,-1.7575507544625142,0.561561664713538,0.7871054586573967,0.652762881373151,0.07914905737852461,1.9298646784056148,2.2270229478918124,0.8839383733117692,1.4763856706376772,1.2252397585562023,1.7953204415474866,1.8032277272140615,2.9566647008043034,2.104541809001959,1.1232539907108687,1.8993457878429996,2.382534378105858,3.2977452361700084,0.3610228747123777,-0.6503690997208903
2021,杭州,1.1513209896822478,2.676179367621994,1.224040854118655,1.0808277425796116,-0.8838080587525655,-2.065487664344679,2.240690105540598,1.6285851661149349,0.7750659468333135,0.21669375264356133,0.6495729117292974,0.5832884532064694,-0.5561489601110576,0.4128499744703382,0.3073744168514967,0.5784573597538152,0.8563482689202465,1.4664090988106158,2.5413519280309584,-0.31279527995481743,0.49208565000066706,0.7871054586573967,0.652762881373151,0.07914905737852461,1.3893057247521035,2.2270229478918124,0.8839383733117692,1.426654222790079,1.1315755015826008,1.520051558369189,1.6473581649071212,2.607673038808806,1.7590771124009774,1.1232539907108687,1.8993457878429996,2.4169314869205407,2.300010191744279,0.3610228747123777,-0.6503690997208903
2020,杭州,0.9742564139906714,2.5791409286085347,0.991564762574921,0.9262562501807301,-0.8621523512415146,-2.1062085345535,2.256679823810131,1.3942246471598352,0.7246255936217181,0.21669375264356133,0.6495729117292974,0.5832884532064694,-0.5561489601110576,0.4128499744703382,0.3073744168514967,0.5784573597538152,0.8322693057936781,1.2086543636975913,2.0906738837045875,-1.2614973726572964,0.356176365744832,0.7871054586573967,0.652762881373151,0.07914905737852461,1.0907183234991003,2.2270229478918124,0.8839383733117692,1.1988838141078495,0.930336469254474,1.17329055755839,1.357431397555359,2.239622340167796,1.507160562467116,1.1232539907108687,1.8993457878429996,1.6343972613865059,1.5158562928744486,0.3610228747123777,-0.6503690997208903
